time_s,activity
6.335454999999999615e+00,0.000000000000000000e+00
6.339281999999999861e+00,0.000000000000000000e+00
6.343115000000000059e+00,0.000000000000000000e+00
6.346979999999999400e+00,0.000000000000000000e+00
6.350812999999999597e+00,0.000000000000000000e+00
6.354667000000000066e+00,0.000000000000000000e+00
6.358468999999999482e+00,0.000000000000000000e+00
6.362308999999999770e+00,0.000000000000000000e+00
6.366124000000000116e+00,0.000000000000000000e+00
6.369951999999999614e+00,0.000000000000000000e+00
6.373795999999999573e+00,0.000000000000000000e+00
6.377638999999999392e+00,0.000000000000000000e+00
6.381501000000000090e+00,0.000000000000000000e+00
6.385373999999999661e+00,0.000000000000000000e+00
6.389235999999999471e+00,0.000000000000000000e+00
6.393072000000000088e+00,0.000000000000000000e+00
6.396885999999999406e+00,0.000000000000000000e+00
6.400701999999999892e+00,0.000000000000000000e+00
6.404523999999999440e+00,0.000000000000000000e+00
6.408386000000000138e+00,0.000000000000000000e+00
6.412243000000000137e+00,0.000000000000000000e+00
6.416036000000000072e+00,0.000000000000000000e+00
6.419882999999999562e+00,0.000000000000000000e+00
6.423713999999999480e+00,0.000000000000000000e+00
6.427564999999999529e+00,0.000000000000000000e+00
6.431407999999999348e+00,0.000000000000000000e+00
6.435248999999999775e+00,0.000000000000000000e+00
6.439072999999999602e+00,0.000000000000000000e+00
6.442886999999999809e+00,0.000000000000000000e+00
6.446701000000000015e+00,0.000000000000000000e+00
6.450505999999999851e+00,0.000000000000000000e+00
6.454352999999999341e+00,0.000000000000000000e+00
6.458181999999999867e+00,0.000000000000000000e+00
6.462012999999999785e+00,0.000000000000000000e+00
6.465837999999999752e+00,0.000000000000000000e+00
6.469668999999999670e+00,0.000000000000000000e+00
6.473521999999999998e+00,0.000000000000000000e+00
6.477364999999999817e+00,0.000000000000000000e+00
6.481209999999999916e+00,0.000000000000000000e+00
6.485056999999999405e+00,0.000000000000000000e+00
6.488893999999999274e+00,0.000000000000000000e+00
6.492728999999999751e+00,0.000000000000000000e+00
6.496554999999999858e+00,0.000000000000000000e+00
